#;Hasomed RehaGait raw measurement data file;
#;Contains sensor calibrated raw values;
#;File version;3;
#;App version;1.3.16;
#;App type;36;
#;Patient ID;-1;
#;Patient name;COKI10367;EJ;
#;Patient date of birth;1942-12-25 00-00-00;
#;Patient age at measurement date;78,500000;years;
#;Patient body height;174;cm;
#;Measurement date;2021-06-01 14-59-35;
#;Sensor serial;1824;Sensor position;0; Sample rate;100;
#;Sensor serial;1825;Sensor position;1; Sample rate;100;
#;Sensor serial;1826;Sensor position;6; Sample rate;100;
#;Accelerometer data unit;Metre per second squared;
#;Gyroscope data unit;Degree per second;
#;Magnetic field data unit;Gauss;
#;Examiner;EJ;
#;Patient-ID;COKI10367;
#;Patient trial time;1;T1;
#;Assessment type;17;StraightWalkNormalPace;
#;Tool type;0;None;
# Sample number;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Init algo done;Pause;
3073;0;-0.8023;1.9407;9.6136;-0.7980;-0.3955;0.1245;-0.0594;-0.0720;1.2278;1;1.3973;2.3809;9.9177;-0.8972;0.6408;0.0629;0.0901;-0.0300;-0.0961;6;9.6321;2.3599;1.2140;-5.4910;0.8407;-1.3039;-0.9626;-0.4438;-0.0684;1;0;
3074;0;-0.4384;1.4134;9.7434;-1.0099;-0.2764;0.3450;-0.0024;-0.0920;1.2638;1;1.1038;1.9770;9.5003;-1.0556;0.8562;0.1240;0.0841;-0.0180;-0.0901;6;9.5169;2.0187;1.0972;-5.0085;0.9383;-1.7478;-0.9316;-0.4633;-0.1217;1;0;
3075;0;-0.8031;1.7663;9.5574;-0.7567;-0.0304;0.5317;-0.0575;-0.0903;1.2439;1;1.6213;1.5163;9.5667;-0.2196;0.6786;0.0587;0.0841;-0.0240;-0.1021;6;8.8980;1.9060;1.3718;-4.6406;1.0010;-1.8812;-0.9784;-0.4626;-0.0338;1;0;
3076;0;-0.8665;1.7686;9.3812;-0.7574;-0.0301;0.4702;-0.0586;-0.0135;1.2798;1;1.1659;1.7479;9.7347;-1.0237;0.7626;0.0015;0.0781;-0.0120;-0.0961;6;9.1818;1.9056;1.3770;-4.1891;0.7794;-1.2819;-0.9620;-0.4242;-0.0500;1;0;
3077;0;-0.8685;1.7117;9.2651;-0.3221;0.1269;0.4989;-0.0377;-0.1093;1.2612;1;1.2252;1.8633;9.8535;-1.4283;0.8171;-0.3345;0.1021;-0.0180;-0.0660;6;9.3508;2.8722;1.3809;-3.8590;0.7394;-0.6161;-0.9940;-0.4253;-0.0685;1;0;
3078;0;-0.6184;1.8215;9.7935;0.1710;0.1016;0.4306;0.0143;-0.0356;1.2834;1;1.2798;2.1503;9.7387;-1.4237;0.6007;-0.3332;0.0901;-0.0120;-0.0901;6;9.7031;1.7917;1.9586;-3.9564;0.7880;0.2476;-0.9786;-0.4444;-0.0865;1;0;
3079;0;-0.4949;1.8775;9.9701;0.4494;0.1658;0.3670;-0.0573;-0.0708;1.2613;1;1.2755;2.0917;9.5041;-2.5967;0.6821;-0.2654;0.0901;-0.0120;-0.0901;6;9.6348;1.8482;1.3280;-3.7313;0.7537;0.5171;-0.9626;-0.4253;-0.1034;1;0;
3080;0;-0.3754;1.7030;9.9160;0.5442;0.1966;0.5203;-0.0197;-0.0328;1.3149;1;0.9354;1.8630;9.6722;-1.5492;0.6919;-0.3638;0.0961;-0.0060;-0.0901;6;9.2362;2.1329;1.2637;-3.7376;0.8481;0.3030;-0.9314;-0.4999;-0.0341;1;0;
3081;0;-0.9839;1.9416;9.5521;0.4791;-0.0180;0.5472;-0.0024;-0.0920;1.2638;1;1.3914;1.9768;9.5644;-1.8287;0.7818;-0.3627;0.0720;-0.0060;-0.1201;6;9.6954;2.1326;1.5582;-3.7128;0.6681;0.1164;-0.9307;-0.4616;-0.0328;1;0;
3082;0;-0.5689;1.8871;9.2098;0.3235;-0.0498;0.4869;-0.0555;-0.0891;1.2775;1;1.1611;1.9769;9.5014;-2.1623;0.4995;-0.4205;0.0901;-0.0240;-0.1021;6;9.8061;1.9049;1.3885;-3.7818;0.5190;-0.0978;-0.9306;-0.4243;-0.0849;1;0;
3083;0;-1.0488;1.4785;9.2649;-0.0136;0.0071;0.6462;-0.0040;-0.0543;1.2650;1;1.1593;1.7463;9.3832;-1.5208;0.7526;-0.5179;0.0720;-0.0180;-0.0781;6;9.3489;1.9053;1.2084;-3.8051;0.5459;0.1489;-0.9627;-0.4626;-0.0513;1;0;
3084;0;-0.8663;1.6519;9.3827;-0.3543;0.0656;0.4672;-0.0395;-0.0910;1.2450;1;1.2207;1.9198;9.6194;-1.2414;0.6626;-0.5191;0.0781;-0.0300;-0.1021;6;9.2858;1.9620;0.8640;-3.5103;0.3396;-0.3225;-0.9629;-0.4814;-0.0341;1;0;
3085;0;-0.7994;2.1135;9.7866;-0.8164;0.2142;0.3532;-0.0583;-0.0714;1.2445;1;1.5110;1.5750;9.7991;-1.5155;0.5370;-0.4245;0.0961;-0.0120;-0.0961;6;9.7488;2.3030;1.3877;-3.7048;0.2521;-0.5939;-0.9788;-0.4817;-0.0344;1;0;
3086;0;-0.6784;1.6465;9.7946;-1.0968;0.1817;0.1715;-0.0552;-0.0696;1.2948;1;1.2859;1.8065;10.0301;-1.3602;0.5401;-0.2718;0.0841;-0.0180;-0.0961;6;9.9774;1.9047;1.4488;-3.4505;-0.0252;-0.3579;-0.9632;-0.4821;-0.0697;1;0;
3087;0;-0.8030;1.7079;9.5582;-1.3141;0.2722;-0.0699;-0.0539;-0.1268;1.2763;1;1.5106;1.8051;9.8001;-2.5048;0.8093;0.0099;0.0901;-0.0060;-0.0961;6;9.6313;2.1892;1.1566;-3.3721;-0.1852;0.1916;-0.9145;-0.4420;-0.0319;1;0;
3088;0;-0.7420;1.8238;9.6162;-0.6693;0.1266;-0.2041;-0.0060;-0.0555;1.2315;1;1.3916;1.8042;9.5636;-0.6192;0.4537;-0.3985;0.1081;0.0000;-0.0781;6;9.3452;2.3601;1.0371;-3.2793;-0.1996;1.2027;-0.9466;-0.4434;-0.0681;1;0;
3089;0;-0.6199;2.1140;9.7314;-0.5488;-0.0555;-0.2096;-0.0215;-0.0918;1.2460;1;1.1619;1.4593;9.4991;-2.0749;0.7481;-0.3918;0.0901;-0.0060;-0.1021;6;9.6341;2.4168;1.3285;-2.8346;-0.2047;1.5581;-0.9786;-0.4444;-0.0865;1;0;
3090;0;-0.7416;1.5320;9.6198;-0.5214;-0.2998;-0.1537;-0.0591;-0.0525;1.2451;1;1.7448;1.4607;10.0373;-0.1572;0.7437;0.3345;0.0841;-0.0060;-0.0961;6;9.2319;2.1896;1.0349;-3.3189;0.0033;1.9123;-0.9629;-0.4629;-0.0690;1;0;
3091;0;-1.1621;1.7653;9.6679;-0.4300;-0.4522;-0.0352;-0.0573;-0.0708;1.2613;1;1.1016;1.9765;9.3832;-2.0741;0.5585;-0.8208;0.0961;-0.0180;-0.0961;6;9.6840;2.0753;0.9286;-3.3094;0.0598;2.2197;-0.9790;-0.4636;-0.0871;1;0;
3092;0;-0.5657;1.8849;9.3850;-0.7078;-0.4858;0.0291;-0.0238;-0.0352;1.2478;1;1.3423;1.6336;9.9718;-3.1280;0.8899;-0.6015;0.1021;-0.0120;-0.0961;6;8.9522;2.3039;1.2587;-3.3949;0.0098;1.4537;-0.9791;-0.5009;-0.0350;1;0;
3093;0;-0.3781;1.3550;9.7452;-0.6445;-0.3935;0.0303;-0.0385;-0.0905;1.2617;1;1.1054;2.3226;9.6190;-2.6349;0.8946;-0.6352;0.0901;-0.0120;-0.1021;6;9.2994;1.9057;1.6080;-3.3061;-0.0797;1.3274;-0.9461;-0.4239;-0.0497;1;0;
3094;0;-0.6222;1.5326;9.5635;-0.8639;-0.5482;-0.0318;-0.0385;-0.0905;1.2617;1;1.2200;1.6320;9.5595;-1.7398;0.7780;-0.8548;0.0781;-0.0120;-0.1081;6;9.2343;1.9622;1.1491;-2.9023;0.0273;2.3609;-0.9942;-0.4441;-0.0513;1;0;
3095;0;-0.5643;1.6507;9.4463;-1.3560;-0.5233;0.1287;-0.0032;-0.0732;1.2644;1;1.4551;1.4029;9.8558;-2.5087;0.7725;-0.6045;0.0781;-0.0120;-0.1021;6;9.7512;2.0188;1.5020;-3.0678;-0.1331;5.0686;-1.0114;-0.5211;-0.0541;1;0;
3096;0;-0.3732;1.6431;10.0335;-1.6063;-0.8321;0.3097;-0.0918;-0.1070;1.2581;1;1.6224;1.5166;9.6253;-2.5099;0.8029;-0.6661;0.0961;-0.0240;-0.1081;6;9.5767;2.1325;1.2700;-4.1754;-0.0453;5.3175;-0.9939;-0.4249;-0.0507;1;0;
3097;0;-0.4408;1.6484;9.6237;-1.1096;-0.7359;0.3978;-0.0743;-0.0694;1.2770;1;1.2139;2.0333;9.2685;-1.8030;0.9025;-0.7016;0.0901;-0.0240;-0.1021;6;10.1443;2.0750;1.2804;-3.5118;0.0995;3.7010;-0.9796;-0.5020;-0.0884;1;0;
3098;0;-0.9179;1.5293;9.8503;-0.6165;-0.5458;-0.0041;-0.0184;-0.0901;1.2963;1;0.9850;1.8611;9.2633;-1.4279;0.7223;-0.5490;0.0841;-0.0120;-0.1021;6;9.6852;1.9616;0.9858;-1.1544;-0.1921;2.7985;-0.9619;-0.4239;-0.0323;1;0;
3099;0;-0.3102;1.8743;10.2068;0.2189;-0.4149;-0.0733;-0.0738;-0.0304;1.3118;1;1.2219;1.8626;9.6777;-1.2492;0.9385;-0.7665;0.0901;-0.0120;-0.0781;6;9.5062;2.2458;0.5250;0.2633;-0.1276;2.5415;-0.9466;-0.4434;-0.0681;1;0;
3100;0;-0.0802;1.9981;9.6256;0.2492;-0.5682;0.1076;-0.0176;-0.1089;1.2957;1;1.1671;1.6906;9.7930;-0.9440;1.0329;-0.9225;0.0841;-0.0180;-0.0961;6;9.1750;2.3603;1.0339;0.1127;-0.3125;2.6982;-0.9624;-0.4434;-0.0506;1;0;
3101;0;-0.5648;2.0009;9.4419;0.2178;-0.5375;0.0164;-0.0926;-0.0881;1.2586;1;1.1147;1.4042;10.0250;-0.8237;1.2844;-0.6174;0.1021;-0.0180;-0.0841;6;8.8915;2.0763;1.0285;-1.0277;0.1259;1.8447;-0.9945;-0.4633;-0.0519;1;0;
3102;0;-0.4980;1.8213;9.7956;0.3753;-0.5680;0.3520;-0.0212;-0.0724;1.2634;1;0.5354;1.8640;9.7231;-0.5161;1.1913;-0.9874;0.0720;-0.0180;-0.1021;6;9.5670;2.3596;0.7551;-2.1350;0.0292;0.0948;-1.0096;-0.4249;-0.0332;1;0;
3103;0;-0.6199;1.3561;9.6825;0.5629;-0.5671;0.5650;-0.0733;-0.0688;1.2938;1;1.0478;1.8623;9.5573;-1.5309;1.0891;-0.8886;0.0901;-0.0180;-0.1021;6;9.2435;2.0764;1.6643;-1.6263;0.1435;-1.5173;-0.9629;-0.4629;-0.0690;1;0;
3104;0;-0.6205;1.0066;9.6285;0.4724;-0.5381;0.7205;0.0169;-0.0728;1.2990;1;1.1632;2.0349;9.6188;-1.1673;1.3387;-1.0459;0.0961;-0.0060;-0.0841;6;9.6323;2.1893;1.2138;-0.9235;-0.1102;-0.8029;-0.9636;-0.5013;-0.0703;1;0;
3105;0;-0.4392;1.9971;9.7361;0.8841;-0.1999;1.1532;-0.0743;-0.0694;1.2770;1;1.1023;1.5739;9.3813;-1.4721;1.2131;-0.9205;0.1081;-0.0120;-0.0901;6;9.5841;2.0191;1.6705;0.0090;-0.1261;0.3060;-0.9779;-0.4246;-0.0504;1;0;
3106;0;-0.0841;1.8259;9.3942;0.8260;-0.0790;1.3103;-0.0387;-0.1099;1.2444;1;1.1046;1.5169;9.4982;-1.4985;1.0279;-0.8577;0.0781;-0.0120;-0.1021;6;9.6368;1.9051;1.4426;0.6360;-0.0381;0.5338;-0.9629;-0.4629;-0.0690;1;0;
3107;0;-0.7953;1.4694;9.9699;1.2585;0.0483;1.1232;0.0004;-0.1097;1.2968;1;1.1658;2.4383;9.7964;-1.1902;1.0310;-0.8596;0.0781;-0.0240;-0.0961;6;9.5787;2.1895;1.3845;0.7570;0.2680;0.4097;-0.9465;-0.4431;-0.0503;1;0;
3108;0;-0.3859;1.6519;9.3327;1.9683;0.0558;1.0529;-0.0210;-0.0529;1.2807;1;1.1649;1.6901;9.6759;-0.9697;0.8486;-0.7676;0.0901;-0.0180;-0.0901;6;9.4035;1.9620;1.0950;0.6601;0.7735;1.2463;-0.9466;-0.4619;-0.0332;1;0;
3109;0;-0.4452;1.7680;9.3886;1.9628;-0.3111;1.1065;-0.0385;-0.0905;1.2617;1;1.3988;1.4607;9.9136;-0.2617;0.9816;-0.5574;0.0901;-0.0240;-0.1081;6;9.4083;2.3034;1.3815;-0.0233;1.2170;2.1614;-0.9311;-0.4623;-0.0684;1;0;
3110;0;-0.2056;1.8268;9.3337;1.0092;-0.3224;1.4873;-0.0218;-0.0340;1.2813;1;0.8280;2.1526;10.0814;-0.3903;1.2594;-0.4661;0.0961;-0.0300;-0.0961;6;9.1144;2.0759;0.8038;-0.5352;1.3320;2.6385;-0.9619;-0.4239;-0.0323;1;0;
3111;0;-0.6893;1.8873;9.2077;-0.5101;-0.7044;1.5288;-0.0411;-0.0533;1.2462;1;1.1639;1.6324;9.6170;-0.7579;1.2586;-0.1567;0.0961;-0.0060;-0.0961;6;9.5126;2.1323;0.8683;-0.7112;1.1445;2.9803;-0.9468;-0.4438;-0.0859;1;0;
3112;0;-0.7465;2.0602;9.3796;-2.0616;-1.1785;1.5995;-0.0385;-0.0905;1.2617;1;0.8160;2.0923;9.4367;0.6565;1.4588;-0.1355;0.0901;-0.0060;-0.1021;6;9.6347;1.9619;1.3281;-0.0190;1.3979;2.2856;-0.9783;-0.4253;-0.0859;1;0;
3113;0;-1.0450;1.8257;9.4941;-3.1178;-1.5865;1.6655;-0.0411;-0.0533;1.2462;1;1.5685;2.0928;9.8611;0.1593;1.7028;0.0504;0.0961;-0.0240;-0.0841;6;10.0847;1.8474;1.1075;0.0648;1.2337;0.9912;-0.9617;-0.4051;-0.0494;1;0;
3114;0;-0.7465;2.0602;9.3796;-4.8477;-2.0653;2.3841;-0.0173;-0.0895;1.3131;1;1.5681;2.3804;9.8624;-3.1749;1.9807;0.3449;0.0901;0.0000;-0.0901;6;9.5180;2.0188;1.1544;0.3976;0.8413;0.7630;-0.9626;-0.4438;-0.0684;1;0;
3115;0;-0.9260;1.3018;9.3860;-5.7856;-2.4699;1.9566;-0.0210;-0.0529;1.2807;1;0.8723;2.6673;9.4404;-9.2222;3.2714;-0.4877;0.0841;-0.0180;-0.1021;6;9.5180;2.0188;1.1544;1.5255;0.3029;2.2306;-0.9304;-0.4239;-0.0672;1;0;
3116;0;-1.0456;2.2926;9.4882;-7.7655;-3.1039;2.6443;-0.0725;-0.0877;1.2932;1;0.5312;1.7479;9.4883;-13.6224;3.6107;-2.3384;0.0781;-0.0240;-0.1081;6;9.6294;2.0185;1.0420;1.4698;-0.4155;3.5171;-0.9793;-0.5013;-0.0528;1;0;
3117;0;-0.0824;2.0579;9.5081;-10.3909;-3.5304;3.3138;-0.0202;-0.0718;1.2801;1;1.3909;2.2643;9.5657;-20.8887;4.2714;-3.0679;0.0961;-0.0120;-0.0841;6;9.6276;1.7910;0.9274;1.8942;-0.6245;3.2262;-0.9624;-0.4434;-0.0506;1;0;
3118;0;-0.4397;1.6476;9.6821;-9.9872;-3.2811;3.1296;-0.0050;-0.0549;1.2482;1;1.5692;1.6902;9.8593;-18.3769;3.8393;-2.4348;0.0961;-0.0120;-0.0901;6;8.7801;2.0765;1.1409;3.0239;0.0828;0.5862;-0.9307;-0.4616;-0.0328;1;0;
3119;0;-0.3192;1.5307;9.6856;-9.1736;-2.2930;2.5873;-0.0202;-0.0718;1.2801;1;0.9412;1.6918;9.9644;-17.4126;3.4790;-2.3461;0.0901;-0.0180;-0.0841;6;9.6865;1.7341;1.0428;3.4278;0.6133;-2.4637;-0.9942;-0.4256;-0.0862;1;0;
3120;0;-0.0672;1.0562;10.2797;-6.0819;-0.5096;0.0961;-0.0733;-0.0688;1.2938;1;1.1067;1.5749;9.6157;-15.4573;3.2615;-1.3115;0.0901;-0.0180;-0.0841;6;9.5210;2.0758;1.3261;3.5904;1.0204;-3.2643;-1.0101;-0.4444;-0.0516;1;0;
3121;0;-0.6144;1.2357;9.9760;-0.0194;1.3630;-2.0000;-0.0408;-0.0338;1.2635;1;0.7695;1.5771;9.9605;-11.3330;2.2225;-1.2066;0.0720;-0.0120;-0.0961;6;9.6360;1.7345;1.3852;3.0796;1.1509;-1.7423;-0.9622;-0.4246;-0.0678;1;0;
3122;0;-0.3208;1.9400;9.6221;0.2489;1.2160;-2.6831;-0.0586;-0.0135;1.2798;1;1.1786;0.7153;10.3159;-6.0199;0.7411;-0.1227;0.0901;-0.0240;-0.0901;6;9.4653;2.0759;1.3823;2.6038;1.0372;1.9584;-0.9639;-0.5020;-0.1058;1;0;
3123;0;-0.8610;1.6482;9.6746;0.8510;1.9539;-2.3979;-0.0565;-0.0897;1.2607;1;1.0599;1.1748;10.1400;2.6917;0.4075;0.9344;0.0841;-0.0300;-0.1081;6;9.2974;1.8487;1.4935;1.5395;0.8464;4.6621;-0.9463;-0.4427;-0.0326;1;0;
3124;0;-0.5623;1.7076;9.5624;4.2253;2.4155;-2.3995;-0.0001;-0.0714;1.3147;1;1.5156;1.4610;10.0329;6.1871;0.2673;1.9288;0.0841;-0.0120;-0.0781;6;9.1226;2.1331;1.2617;1.2858;0.7128;5.4982;-0.9617;-0.4235;-0.0145;1;0;
3125;0;-0.6228;1.9411;9.5584;5.4615;2.2124;-2.0196;-0.0534;-0.0879;1.3110;1;1.0448;1.6890;9.3808;10.0693;0.3354;1.6597;0.0961;-0.0300;-0.1081;6;9.7421;1.7909;0.9867;1.3364;0.7021;4.1139;-0.9788;-0.4817;-0.0344;1;0;
3126;0;-0.6301;1.8879;9.1504;3.0541;1.6951;-1.0472;-0.0730;-0.0493;1.3112;1;1.3276;1.8603;9.2113;11.5532;0.3873;2.2653;0.0961;-0.0180;-0.0781;6;9.6868;1.4498;1.0426;1.8882;0.7948;1.8857;-0.9788;-0.4448;-0.1043;1;0;
3127;0;-0.8041;1.7087;9.4998;2.4653;1.4746;-0.8908;-0.0382;-0.0710;1.2791;1;1.1647;1.8052;9.6764;10.4659;0.7470;2.2388;0.0901;-0.0180;-0.0841;6;9.8600;1.6772;1.2176;2.9466;0.8968;-1.0028;-0.9466;-0.4619;-0.0332;1;0;
3128;0;-0.5063;2.4685;9.3787;1.3841;1.3407;-0.6956;-0.0184;-0.0901;1.2963;1;1.2164;1.8613;9.3848;8.8037;0.6382;2.3414;0.1081;-0.0180;-0.0841;6;9.8601;2.4165;1.2754;3.8480;1.5180;-4.0055;-0.9792;-0.4640;-0.1049;1;0;
3129;0;-1.0385;1.7046;9.8459;-0.0013;1.2325;-0.0963;-0.0382;-0.0710;1.2791;1;1.3912;2.0918;9.5649;6.3673;0.6442;2.3557;0.1021;-0.0120;-0.0901;6;9.9696;2.3025;1.0485;4.2031;1.9974;-5.6102;-0.9633;-0.4636;-0.1046;1;0;
3130;0;-0.7417;1.6488;9.6184;-1.1737;1.1277;0.1930;-0.0207;-0.0334;1.2981;1;1.4587;1.9215;10.0925;4.3018;0.4963;2.0307;0.0841;-0.0120;-0.0901;6;9.6925;1.9619;1.3864;3.4255;2.0293;-5.7096;-0.9781;-0.4434;-0.0332;1;0;
3131;0;-0.4423;1.9993;9.5609;-1.6677;1.1534;0.1690;0.0012;-0.1286;1.2962;1;0.7058;2.0935;9.6689;3.1627;0.3280;1.8232;0.0901;-0.0180;-0.0841;6;9.8524;2.7574;0.8751;2.7803;2.1037;-4.5220;-0.9473;-0.5002;-0.0344;1;0;
3132;0;-0.7496;2.0041;9.2052;-2.1335;1.0575;0.0805;-0.0573;-0.0708;1.2613;1;1.1080;1.4602;9.6737;3.5347;0.2073;1.7296;0.0961;-0.0060;-0.0961;6;9.8060;2.7579;1.4463;1.9439;1.9063;-3.4845;-0.9622;-0.4431;-0.0329;1;0;
3133;0;-0.5021;1.7075;9.5635;-1.9523;1.1841;-0.5034;-0.0024;-0.0920;1.2638;1;1.1087;1.6905;9.7333;4.0603;0.0875;1.5736;0.0901;-0.0360;-0.0901;6;8.8957;2.0765;1.2574;0.9016;1.9011;-3.1153;-0.9788;-0.4633;-0.0694;1;0;
3134;0;-0.6763;1.7034;9.9107;-1.3095;1.2546;-1.1558;-0.0014;-0.0914;1.2806;1;1.1603;1.8041;9.4421;4.6822;-0.1853;1.4794;0.0720;-0.0180;-0.0961;6;9.1765;1.9623;1.0909;0.3683;1.7518;-3.3157;-1.0267;-0.4646;-0.0881;1;0;
3135;0;-0.7986;1.5883;9.7932;0.1134;1.5450;-1.4134;-0.0560;-0.0507;1.2954;1;1.1650;1.6326;9.6756;5.6699;-0.2374;1.4431;0.0901;-0.0120;-0.0781;6;9.5774;2.4169;1.3274;0.2600;1.6066;-3.8052;-0.9935;-0.4057;-0.0501;1;0;
3136;0;-0.8035;1.2418;9.5056;0.0481;1.3920;-1.5081;-0.0944;-0.0698;1.2425;1;1.5049;1.9188;9.5078;6.0663;-0.0484;1.3782;0.1021;-0.0240;-0.0720;6;9.7478;2.2461;1.3304;0.1426;1.2683;-3.5586;-0.9310;-0.4807;-0.0335;1;0;
3137;0;-0.8671;1.4775;9.3265;-0.6367;1.0490;-1.4762;-0.0210;-0.0529;1.2807;1;1.3377;1.7476;9.7380;5.8498;0.0757;1.6553;0.0961;-0.0360;-0.0841;6;9.4061;2.4171;1.2671;-0.1281;1.0816;-3.2754;-0.9935;-0.3873;-0.0850;1;0;
3138;0;-0.6215;1.7653;9.6190;-1.1339;0.7684;-1.3223;-0.0405;-0.0916;1.2282;1;1.2185;1.9193;9.5023;4.1166;0.2718;1.3878;0.1021;-0.0060;-0.0961;6;9.4622;2.0758;1.2106;-0.5900;0.9888;-3.1702;-0.9788;-0.4633;-0.0694;1;0;
3139;0;-0.8614;1.9400;9.6710;-1.2836;0.8571;-1.0109;-0.0735;-0.0883;1.2765;1;1.1593;2.3792;9.4446;2.8168;0.4111;1.1795;0.0901;-0.0180;-0.0841;6;9.5137;2.0755;0.9255;-1.3420;0.8099;-3.4257;-0.9940;-0.4253;-0.0685;1;0;
3140;0;-0.6299;1.7128;9.1526;-1.5279;0.9457;-0.8829;-0.0032;-0.0732;1.2644;1;1.1714;1.7492;10.0276;1.4935;0.2737;1.1573;0.0841;-0.0120;-0.1141;6;9.1704;1.8483;0.7474;-1.7185;0.6902;-3.5690;-0.9469;-0.4811;-0.0338;1;0;
3141;0;-0.3849;1.7096;9.3904;-1.3117;0.8864;-0.7947;-0.0199;-0.0523;1.2975;1;1.2193;2.0921;9.5616;0.2489;0.5323;0.4256;0.0961;-0.0240;-0.0901;6;9.2880;1.8483;0.9784;-2.1832;0.5987;-3.5558;-0.9471;-0.4814;-0.0516;1;0;
3142;0;-0.5543;1.2939;9.9763;-1.0386;0.6144;-0.8348;-0.0403;-0.0722;1.2456;1;1.2144;1.6882;9.2669;-0.7074;0.3630;-0.0902;0.0901;-0.0300;-0.0841;6;9.2939;2.1898;1.3221;-2.3320;0.7178;-3.3661;-0.9470;-0.4441;-0.1036;1;0;
3143;0;-0.8046;2.0588;9.4954;-1.1334;0.4298;-0.7453;-0.0934;-0.0692;1.2592;1;1.9038;1.9176;9.3983;-0.5995;0.6304;-1.3523;0.0961;-0.0180;-0.0901;6;9.3931;1.9047;0.5227;-2.8742;1.0298;-3.9005;-0.9624;-0.4434;-0.0506;1;0;
3144;0;-0.9847;1.7089;9.4966;-2.2229;-0.1621;-0.6214;-0.0364;-0.0893;1.2953;1;1.0463;2.0921;9.4997;-3.0542;0.6202;0.2293;0.1021;-0.0240;-0.1081;6;9.2849;1.8482;0.8067;-3.5960;0.8817;-4.1873;-0.9626;-0.4438;-0.0684;1;0;
3145;0;-0.8034;1.9414;9.5552;-2.5962;-0.6569;-0.1047;-0.0019;-0.0531;1.2985;1;1.1050;1.9198;9.5586;-4.0532;1.1024;-0.0135;0.0901;-0.0300;-0.0901;6;9.3403;2.1324;0.7507;-4.1521;0.6227;-3.0973;-0.9471;-0.4814;-0.0516;1;0;
3146;0;-0.5034;1.8834;9.5029;-2.3177;-0.8389;0.2262;-0.0411;-0.0533;1.2462;1;0.8760;1.8051;9.5537;-3.0179;1.5412;-0.5139;0.0901;-0.0120;-0.0841;6;9.2994;1.9057;1.6080;-4.3863;0.4190;-1.6169;-0.9473;-0.4818;-0.0693;1;0;
3147;0;-0.3762;1.5286;9.8598;-1.0149;-0.8281;0.7329;-0.0552;-0.0696;1.2948;1;0.9307;2.0346;9.4387;-2.8041;1.6044;-0.6077;0.0781;-0.0240;-0.1021;6;9.5112;2.4735;0.8114;-3.0430;0.0641;-0.2157;-0.9459;-0.4235;-0.0319;1;0;
3148;0;-0.3221;2.1158;9.5615;-0.2748;-1.0354;0.9344;-0.0583;-0.0714;1.2445;1;0.9846;2.0912;9.2643;-2.2807;1.5452;-0.8870;0.0781;-0.0180;-0.1081;6;9.4066;2.0190;1.2668;-1.2167;0.3232;-1.3131;-0.9629;-0.4629;-0.0690;1;0;
3149;0;-0.4374;1.4711;9.8011;0.0649;-0.8781;0.6875;-0.0011;-0.0720;1.2980;1;1.2828;1.6907;9.8538;-2.3091;1.3892;-1.0088;0.0841;-0.0120;-0.0961;6;9.5767;2.0757;1.2699;0.9290;0.4688;-5.1250;-0.9630;-0.5002;-0.0169;1;0;
3150;0;-0.5601;1.6478;9.6799;1.1196;-0.5617;0.6196;-0.0176;-0.1089;1.2957;1;1.2169;2.2066;9.4450;-2.4327;1.3240;-1.2228;0.0841;-0.0180;-0.0841;6;9.6271;2.1891;0.9277;2.6083;0.7997;-6.9855;-0.9944;-0.4444;-0.0691;1;0;
3151;0;-0.5630;1.4749;9.5069;1.6749;-0.4020;0.3085;-0.0194;-0.0906;1.2796;1;1.2276;1.7488;9.9701;-2.6181;1.3852;-1.0991;0.0660;-0.0240;-0.0841;6;9.2890;1.9052;1.0357;2.7078;0.8271;-6.7732;-0.9933;-0.4054;-0.0323;1;0;
3152;0;-0.5027;1.3581;9.5095;1.4224;-0.6484;0.1834;-0.0733;-0.0688;1.2938;1;1.2164;1.8613;9.3848;-4.8141;1.6714;-1.1494;0.0901;-0.0120;-0.1021;6;9.7423;1.6203;0.9866;1.9300;0.7691;-4.8452;-0.9957;-0.5026;-0.1065;1;0;
3153;0;-0.4485;1.8869;9.2119;1.1744;-0.6813;0.1550;-0.0186;-0.1095;1.2790;1;1.7285;1.9747;9.2195;-6.5801;1.9918;-1.3253;0.0720;-0.0120;-0.0961;6;9.1206;2.1330;1.1472;0.3660;0.6862;-3.2934;-0.9790;-0.4636;-0.0871;1;0;
3154;0;-0.8642;1.6504;9.4994;1.2971;-0.9873;0.5466;-0.0594;-0.0720;1.2278;1;1.2208;1.8623;9.6192;-7.4481;1.9132;-2.1494;0.0901;-0.0240;-0.0781;6;9.2915;1.5641;1.1499;-0.7921;0.5393;-3.6594;-1.0105;-0.4451;-0.0872;1;0;
3155;0;-0.5006;2.1146;9.6751;1.6416;-0.8012;0.7001;-0.0581;-0.0519;1.2619;1;1.3320;1.9189;9.4459;-7.6595;1.6943;-2.1776;0.0961;-0.0240;-0.0720;6;9.0073;1.9625;1.1450;-0.9423;0.5211;-4.5154;-1.0260;-0.4448;-0.0519;1;0;
